m,l0,phi,eps,is_sat
0.37185928,0.020603014,1.0895588,0.24150859,False
0.37437186,0.020603014,1.0905297,0.24357018,False
0.37688443,0.020603014,1.0914906,0.24563462,False
0.37939698,0.020603014,1.0924419,0.2477017,False
0.38190955,0.020603014,1.0933837,0.24977157,False
0.3844221,0.020603014,1.0943159,0.25184435,False
0.38693467,0.020603014,1.0952388,0.25391996,False
0.38944724,0.020603014,1.0961527,0.25599828,False
0.3919598,0.020603014,1.0970572,0.25807926,False
0.39447236,0.020603014,1.097953,0.26016295,False
0.39698493,0.020603014,1.0988399,0.2622498,False
0.39949748,0.020603014,1.099718,0.26433906,False
0.40201005,0.020603014,1.1005876,0.26643112,False
0.4045226,0.020603014,1.1014487,0.26852584,False
0.40703517,0.020603014,1.1023015,0.27062318,False
0.40954775,0.020603014,1.1031458,0.27272344,False
0.4120603,0.020603014,1.1039821,0.27482635,False
0.41457286,0.020603014,1.1048101,0.27693188,False
0.4170854,0.020603014,1.1056305,0.27904397,False
0.41959798,0.020603014,1.1064426,0.28115144,False
0.42211056,0.020603014,1.1072471,0.2832659,False
0.4246231,0.020603014,1.1080444,0.28538692,False
0.42713568,0.020603014,1.1088333,0.28749987,False
0.42964825,0.020603014,1.109615,0.28962147,False
0.4321608,0.020603014,1.1103894,0.29174563,False
0.43467337,0.020603014,1.1111563,0.2938725,False
0.4371859,0.020603014,1.1119161,0.2960018,False
0.4396985,0.020603014,1.1126686,0.29813394,False
0.44221106,0.020603014,1.1134142,0.30026886,False
0.4447236,0.020603014,1.1141527,0.30240607,False
0.44723618,0.020603014,1.1148843,0.30454624,False
0.44974872,0.020603014,1.115609,0.30668873,False
0.4522613,0.020603014,1.116327,0.3088338,False
0.45477387,0.020603014,1.1170384,0.31098187,False
0.45728642,0.020603014,1.117743,0.31313226,False
0.459799,0.020603014,1.1184412,0.3152854,False
0.46231157,0.020603014,1.1191329,0.31744108,False
0.4648241,0.020603014,1.1198182,0.31959918,False
0.46733668,0.020603014,1.1204971,0.32175985,False
0.46984923,0.020603014,1.1211698,0.3239232,False
0.4723618,0.020603014,1.1218363,0.3260892,False
0.47487438,0.020603014,1.1224967,0.32825783,False
0.47738692,0.020603014,1.123151,0.33042902,False
0.4798995,0.020603014,1.1237992,0.3326028,False
0.48241204,0.020603014,1.1244416,0.334779,False
0.4849246,0.020603014,1.125078,0.33695772,False
0.4874372,0.020603014,1.1257086,0.3391394,False
0.48994973,0.020603014,1.1263335,0.34132335,False
0.4924623,0.020603014,1.1269526,0.34350982,False
0.49497488,0.020603014,1.1275661,0.34569892,False
0.49748743,0.020603014,1.128174,0.34789062,False
0.5,0.020603014,1.2755008,0.12779738,True
0.0,0.020904522,0.004181699,9.071715e-07,False
0.0025125628,0.020904522,0.20526183,9.110289e-07,False
0.0050251256,0.020904522,0.28459123,1.0008737e-06,False
0.007537688,0.020904522,0.34217188,9.2410824e-07,False
0.010050251,0.020904522,0.38829774,1.0052008e-06,False
0.012562814,0.020904522,0.42706844,9.421671e-07,False
0.015075376,0.020904522,0.46060643,9.597861e-07,False
0.01758794,0.020904522,0.49020004,9.785418e-07,False
0.020100502,0.020904522,0.5166545,0.00011398094,False
0.022613065,0.020904522,0.540242,0.0011595238,False
0.025125628,0.020904522,0.5617459,0.0022022852,False
0.027638191,0.020904522,0.58149195,0.0032531316,False
0.030150753,0.020904522,0.599734,0.004319305,False
0.032663316,0.020904522,0.61667377,0.0054021957,False
0.03517588,0.020904522,0.63247436,0.006506447,False
0.03768844,0.020904522,0.64727026,0.0076322267,False
0.040201005,0.020904522,0.6611742,0.008786018,False
0.042713568,0.020904522,0.67427707,0.009949468,False
0.04522613,0.020904522,0.6866621,0.011141246,False
0.047738694,0.020904522,0.698397,0.012355126,False
0.050251257,0.020904522,0.7095406,0.013588063,False
0.05276382,0.020904522,0.720145,0.014843091,False
0.055276383,0.020904522,0.7302552,0.016115656,False
0.057788946,0.020904522,0.739911,0.017408676,False
0.060301505,0.020904522,0.74914783,0.018720156,False
0.06281407,0.020904522,0.75799704,0.020049494,False
0.06532663,0.020904522,0.76648664,0.021396074,False
0.0678392,0.020904522,0.77464163,0.022759587,False
0.07035176,0.020904522,0.7824849,0.024138952,False
0.072864324,0.020904522,0.7900366,0.025539111,False
0.07537688,0.020904522,0.7973158,0.026944442,False
0.07788945,0.020904522,0.80433893,0.028369458,False
0.08040201,0.020904522,0.81112164,0.02980851,False
0.08291457,0.020904522,0.8176779,0.031261213,False
0.085427135,0.020904522,0.82402056,0.032727674,False
0.087939695,0.020904522,0.83016163,0.034206152,False
0.09045226,0.020904522,0.836113,0.035704523,False
0.09296482,0.020904522,0.84188163,0.03720102,False
0.09547739,0.020904522,0.84748,0.038716346,False
0.09798995,0.020904522,0.85291564,0.04024294,False
0.10050251,0.020904522,0.8581967,0.041780755,False
0.10301507,0.020904522,0.8633305,0.043329336,False
0.10552764,0.020904522,0.8683241,0.044888142,False
0.1080402,0.020904522,0.8731838,0.04645748,False
0.110552765,0.020904522,0.8779158,0.04803667,False
0.113065325,0.020904522,0.88252586,0.049625643,False
0.11557789,0.020904522,0.8870191,0.05122391,False
0.11809045,0.020904522,0.8914006,0.052831486,False
0.12060301,0.020904522,0.89567494,0.05444809,False
0.12311558,0.020904522,0.89984673,0.05607332,False
0.12562814,0.020904522,0.9039203,0.057712756,False
0.1281407,0.020904522,0.9078983,0.05934926,False
0.13065326,0.020904522,0.91178584,0.060999785,False
0.13316582,0.020904522,0.9155857,0.062658355,False
0.1356784,0.020904522,0.91930175,0.06432448,False
0.13819095,0.020904522,0.9229363,0.06599859,False
0.14070351,0.020904522,0.926493,0.06767979,False
0.14321607,0.020904522,0.9299746,0.06937024,False
0.14572865,0.020904522,0.9333828,0.07106435,False
0.1482412,0.020904522,0.93672127,0.0727676,False
0.15075377,0.020904522,0.9399919,0.07447728,False
0.15326633,0.020904522,0.9431971,0.076194026,False
0.1557789,0.020904522,0.94633895,0.077917315,False
0.15829146,0.020904522,0.94941944,0.07964714,False
0.16080402,0.020904522,0.9524408,0.08138335,False
0.16331658,0.020904522,0.95540464,0.08312575,False
0.16582914,0.020904522,0.958313,0.08487439,False
0.16834171,0.020904522,0.96116734,0.08662921,False
0.17085427,0.020904522,0.9639696,0.08838986,False
0.17336683,0.020904522,0.966721,0.09015647,False
0.17587939,0.020904522,0.9694233,0.09192877,False
0.17839196,0.020904522,0.97207785,0.09370676,False
0.18090452,0.020904522,0.9746861,0.09549031,False
0.18341708,0.020904522,0.9772492,0.09727945,False
0.18592964,0.020904522,0.97976863,0.099074006,False
0.18844222,0.020904522,0.98224545,0.10087365,False
0.19095477,0.020904522,0.98468083,0.10267873,False
0.19346733,0.020904522,0.98707604,0.1044891,False
0.1959799,0.020904522,0.989432,0.10630433,False
0.19849247,0.020904522,0.9917498,0.10812478,False
0.20100503,0.020904522,0.9940305,0.10994986,False
0.20351759,0.020904522,0.9962749,0.1117801,False
0.20603015,0.020904522,0.9984841,0.11361525,False
0.2085427,0.020904522,1.0006589,0.115454905,False
0.21105528,0.020904522,1.0028002,0.11729938,False
0.21356784,0.020904522,1.0049088,0.11914861,False
0.2160804,0.020904522,1.0069855,0.121002354,False
0.21859296,0.020904522,1.009031,0.12286039,False
0.22110553,0.020904522,1.0110463,0.12472295,False
0.22361809,0.020904522,1.013032,0.12659003,False
0.22613065,0.020904522,1.0149883,0.12846142,False
0.22864321,0.020904522,1.0169166,0.13033704,False
0.23115578,0.020904522,1.0188172,0.13221711,False
0.23366834,0.020904522,1.0206909,0.13410126,False
0.2361809,0.020904522,1.0225381,0.13598941,False
0.23869346,0.020904522,1.0243595,0.13788205,False
0.24120602,0.020904522,1.0261555,0.1397784,False
0.2437186,0.020904522,1.0279268,0.14167905,False
0.24623115,0.020904522,1.0296744,0.14358737,False
0.24874371,0.020904522,1.0313977,0.14549324,False
0.2512563,0.020904522,1.033098,0.1474046,False
0.25376883,0.020904522,1.0347757,0.14932066,False
0.2562814,0.020904522,1.0364312,0.15124094,False
0.25879398,0.020904522,1.038065,0.1531647,False
0.26130652,0.020904522,1.0396774,0.15509236,False
0.2638191,0.020904522,1.041269,0.15702379,False
0.26633164,0.020904522,1.04284,0.1589588,False
0.26884422,0.020904522,1.044391,0.16089764,False
0.2713568,0.020904522,1.0459225,0.16284002,False
0.27386934,0.020904522,1.0474346,0.16478582,False
0.2763819,0.020904522,1.0489277,0.16673538,False
0.27889448,0.020904522,1.0504024,0.16868858,False
0.28140703,0.020904522,1.0518589,0.1706451,False
0.2839196,0.020904522,1.0532974,0.17260501,False
0.28643215,0.020904522,1.0547185,0.17456856,False
0.28894472,0.020904522,1.0561223,0.17653555,False
0.2914573,0.020904522,1.0575093,0.1785058,False
0.29396984,0.020904522,1.0588797,0.18047957,False
0.2964824,0.020904522,1.0602338,0.18245812,False
0.29899496,0.020904522,1.061572,0.1844389,False
0.30150753,0.020904522,1.0628943,0.18642075,False
0.3040201,0.020904522,1.0642014,0.18840764,False
0.30653265,0.020904522,1.065493,0.19039807,False
0.30904523,0.020904522,1.06677,0.19239125,False
0.3115578,0.020904522,1.0680323,0.19438827,False
0.31407034,0.020904522,1.0692801,0.19638804,False
0.31658292,0.020904522,1.0705137,0.1983911,False
0.31909546,0.020904522,1.0717336,0.20039736,False
0.32160804,0.020904522,1.0729395,0.20240657,False
0.3241206,0.020904522,1.0741322,0.20441896,False
0.32663316,0.020904522,1.0753115,0.20643468,False
0.32914573,0.020904522,1.0764779,0.20845327,False
0.33165827,0.020904522,1.0776312,0.2104751,False
0.33417085,0.020904522,1.0787721,0.2124997,False
0.33668342,0.020904522,1.0799005,0.21452746,False
0.33919597,0.020904522,1.0810167,0.21655837,False
0.34170854,0.020904522,1.0821208,0.21859197,False
0.34422112,0.020904522,1.0832131,0.22062878,False
0.34673366,0.020904522,1.0842937,0.22266854,False
0.34924623,0.020904522,1.0853628,0.22471143,False
0.35175878,0.020904522,1.0864205,0.2267569,False
0.35427135,0.020904522,1.0874672,0.22880556,False
0.35678393,0.020904522,1.0885029,0.23085697,False
0.35929647,0.020904522,1.0895277,0.23291123,False
0.36180905,0.020904522,1.0905417,0.2349686,False
0.3643216,0.020904522,1.0915453,0.23702875,False
0.36683416,0.020904522,1.0925386,0.23909172,False
0.36934674,0.020904522,1.0935216,0.24115762,False
0.37185928,0.020904522,1.0944946,0.24322614,False
0.37437186,0.020904522,1.0954576,0.24529772,False
0.37688443,0.020904522,1.0964108,0.24737208,False
0.37939698,0.020904522,1.0973543,0.24944931,False
0.38190955,0.020904522,1.0982883,0.25152922,False
0.3844221,0.020904522,1.099213,0.2536119,False
0.38693467,0.020904522,1.1001283,0.25569752,False
0.38944724,0.020904522,1.1010345,0.25778562,False
0.3919598,0.020904522,1.1019317,0.2598766,False
0.39447236,0.020904522,1.10282,0.2619706,False
0.39698493,0.020904522,1.1036994,0.26406702,False
0.39949748,0.020904522,1.1045704,0.26616633,False
0.40201005,0.020904522,1.1054327,0.2682741,False
0.4045226,0.020904522,1.1062864,0.27037412,False
0.40703517,0.020904522,1.1071318,0.2724814,False
0.40954775,0.020904522,1.1079694,0.2745963,False
0.4120603,0.020904522,1.1087983,0.27670342,False
0.41457286,0.020904522,1.1096193,0.278819,False
0.4170854,0.020904522,1.1104325,0.28093702,False
0.41959798,0.020904522,1.1112378,0.28305808,False
0.42211056,0.020904522,1.1120354,0.2851816,False
0.4246231,0.020904522,1.1128253,0.28730768,False
0.42713568,0.020904522,1.1136076,0.2894366,False
0.42964825,0.020904522,1.1143826,0.29156822,False
0.4321608,0.020904522,1.1151501,0.29370227,False
0.43467337,0.020904522,1.1159103,0.29583898,False
0.4371859,0.020904522,1.1166633,0.29797873,False
0.4396985,0.020904522,1.1174092,0.3001207,False
0.44221106,0.020904522,1.1181482,0.30226544,False
0.4447236,0.020904522,1.1188802,0.30441287,False
0.44723618,0.020904522,1.1196052,0.30656278,False
0.44974872,0.020904522,1.1203234,0.3087153,False
0.4522613,0.020904522,1.1210349,0.3108706,False
0.45477387,0.020904522,1.1217397,0.31302834,False
0.45728642,0.020904522,1.1224381,0.31518877,False
0.459799,0.020904522,1.1231297,0.31735182,False
0.46231157,0.020904522,1.1238152,0.3195173,False
0.4648241,0.020904522,1.1244942,0.32168558,False
0.46733668,0.020904522,1.1251669,0.32385638,False
0.46984923,0.020904522,1.1258334,0.32602975,False
0.4723618,0.020904522,1.1264937,0.32820576,False
0.47487438,0.020904522,1.1271479,0.33038443,False
0.47738692,0.020904522,1.127796,0.33256564,False
0.4798995,0.020904522,1.1284382,0.3347493,False
0.48241204,0.020904522,1.1290745,0.3369356,False
0.4849246,0.020904522,1.1297048,0.33912468,False
0.4874372,0.020904522,1.1303295,0.3413162,False
0.48994973,0.020904522,1.1309483,0.34351027,False
0.4924623,0.020904522,1.1315615,0.3457069,False
0.49497488,0.020904522,1.1321691,0.34790605,False
0.49748743,0.020904522,1.1327711,0.35010803,False
0.5,0.020904522,1.2755008,0.13908106,True
0.0,0.02120603,0.004241997,4.296851e-06,False
0.0025125628,0.02120603,0.20809913,9.0654976e-07,False
0.0050251256,0.02120603,0.28837827,9.1513795e-07,False
0.007537688,0.02120603,0.34656447,9.21828e-07,False
0.010050251,0.02120603,0.39312586,9.308074e-07,False
0.012562814,0.02120603,0.43221298,1.2487176e-06,False
0.015075376,0.02120603,0.4660082,9.549748e-07,False
0.01758794,0.02120603,0.49579602,9.767431e-07,False
0.020100502,0.02120603,0.5223915,0.00016642408,False
0.022613065,0.02120603,0.54609936,0.0012238051,False
0.025125628,0.02120603,0.56770027,0.002280801,False
0.027638191,0.02120603,0.5875247,0.0033458006,False
0.030150753,0.02120603,0.60583,0.0044261427,False
0.032663316,0.02120603,0.6228206,0.005524653,False
0.03517588,0.02120603,0.63866293,0.0066499114,False
0.03768844,0.02120603,0.6534906,0.007784419,False
0.040201005,0.02120603,0.66741896,0.008947067,False
0.042713568,0.02120603,0.68054247,0.0101316795,False
0.04522613,0.02120603,0.69294196,0.011339046,False
0.047738694,0.02120603,0.704687,0.012566159,False
0.050251257,0.02120603,0.7158374,0.0138155,False
0.05276382,0.02120603,0.72644514,0.01508367,False
0.055276383,0.02120603,0.7365562,0.016372265,False
0.057788946,0.02120603,0.7462105,0.017680025,False
0.060301505,0.02120603,0.75544393,0.019006042,False
0.06281407,0.02120603,0.7642878,0.02034988,False
0.06532663,0.02120603,0.7727705,0.02171116,False
0.0678392,0.02120603,0.7809178,0.023089193,False
0.07035176,0.02120603,0.788751,0.024484104,False
0.072864324,0.02120603,0.7962932,0.025892237,False
0.07537688,0.02120603,0.80356115,0.027316568,False
0.07788945,0.02120603,0.8105726,0.02875558,False
0.08040201,0.02120603,0.8173428,0.030208442,False
0.08291457,0.02120603,0.82388604,0.031675987,False
0.085427135,0.02120603,0.8302152,0.033154916,False
0.087939695,0.02120603,0.8363431,0.03465297,False
0.09045226,0.02120603,0.8422784,0.036152493,False
0.09296482,0.02120603,0.84803355,0.03766954,False
0.09547739,0.02120603,0.853617,0.039198138,False
0.09798995,0.02120603,0.8590376,0.040738232,False
0.10050251,0.02120603,0.8643036,0.04229125,False
0.10301507,0.02120603,0.86942184,0.043851048,False
0.10552764,0.02120603,0.8743999,0.045423217,False
0.1080402,0.02120603,0.879244,0.04700569,False
0.110552765,0.02120603,0.8839605,0.04859777,False
0.113065325,0.02120603,0.8885548,0.05019958,False
0.11557789,0.02120603,0.89303225,0.05181074,False
0.11809045,0.02120603,0.897398,0.053431105,False
0.12060301,0.02120603,0.9016566,0.055060364,False
0.12311558,0.02120603,0.9058127,0.056698836,False
0.12562814,0.02120603,0.90987,0.05834462,False
0.1281407,0.02120603,0.91383284,0.059999287,False
0.13065326,0.02120603,0.91770464,0.061662234,False
0.13316582,0.02120603,0.9214891,0.063333,False
0.1356784,0.02120603,0.92518944,0.06501163,False
0.13819095,0.02120603,0.92880887,0.06669755,False
0.14070351,0.02120603,0.93235,0.06839126,False
0.14321607,0.02120603,0.9358159,0.0700921,False
0.14572865,0.02120603,0.9392093,0.07179999,False
0.1482412,0.02120603,0.94253254,0.07351502,False
0.15075377,0.02120603,0.94578815,0.07523681,False
0.15326633,0.02120603,0.9489783,0.07696544,False
0.1557789,0.02120603,0.9521053,0.07870041,False
0.15829146,0.02120603,0.95517117,0.0804421,False
0.16080402,0.02120603,0.95817775,0.08218996,False
0.16331658,0.02120603,0.9611271,0.083944045,False
0.16582914,0.02120603,0.9640209,0.08570437,False
0.16834171,0.02120603,0.9668609,0.087470666,False
0.17085427,0.02120603,0.96964884,0.08924293,False
0.17336683,0.02120603,0.9723861,0.09102097,False
0.17587939,0.02120603,0.9750744,0.092804685,False
0.17839196,0.02120603,0.977715,0.094594,False
0.18090452,0.02120603,0.98030937,0.09638896,False
0.18341708,0.02120603,0.98285884,0.09818928,False
0.18592964,0.02120603,0.98536456,0.09999526,False
0.18844222,0.02120603,0.98782784,0.1018061,False
0.19095477,0.02120603,0.99024993,0.10362232,False
0.19346733,0.02120603,0.9926317,0.10544366,False
0.1959799,0.02120603,0.99497443,0.107270174,False
0.19849247,0.02120603,0.9972792,0.10910146,False
0.20100503,0.02120603,0.9995468,0.11093787,False
0.20351759,0.02120603,1.0017785,0.112779066,False
0.20603015,0.02120603,1.0039749,0.11462484,False
0.2085427,0.02120603,1.0061369,0.11647576,False
0.21105528,0.02120603,1.0082656,0.1183311,False
0.21356784,0.02120603,1.0103618,0.12019079,False
0.2160804,0.02120603,1.012426,0.12205537,False
0.21859296,0.02120603,1.0144594,0.123924136,False
0.22110553,0.02120603,1.0164623,0.12579764,False
0.22361809,0.02120603,1.0184357,0.12767538,False
0.22613065,0.02120603,1.0203804,0.12955764,False
0.22864321,0.02120603,1.0222967,0.13144375,False
0.23115578,0.02120603,1.0241855,0.13333449,False
0.23366834,0.02120603,1.0260475,0.13522917,False
0.2361809,0.02120603,1.027883,0.13712813,False
0.23869346,0.02120603,1.0296931,0.13903506,False
0.24120602,0.02120603,1.0314776,0.14093958,False
0.2437186,0.02120603,1.0332376,0.14284925,False
0.24623115,0.02120603,1.0349735,0.14476414,False
0.24874371,0.02120603,1.036686,0.14668314,False
0.2512563,0.02120603,1.0383753,0.1486059,False
0.25376883,0.02120603,1.0400419,0.15053241,False
0.2562814,0.02120603,1.0416865,0.15246293,False
0.25879398,0.02120603,1.0433095,0.15439717,False
0.26130652,0.02120603,1.0449113,0.15633528,False
0.2638191,0.02120603,1.0464921,0.1582769,False
0.26633164,0.02120603,1.0480527,0.16022202,False
0.26884422,0.02120603,1.0495932,0.16217124,False
0.2713568,0.02120603,1.0511143,0.16412368,False
0.27386934,0.02120603,1.0526161,0.16607995,False
0.2763819,0.02120603,1.054099,0.16803974,False
0.27889448,0.02120603,1.0555634,0.17000309,False
0.28140703,0.02120603,1.0570098,0.17196986,False
0.2839196,0.02120603,1.0584384,0.17393994,False
0.28643215,0.02120603,1.0598497,0.17591722,False
0.28894472,0.02120603,1.0612435,0.17789136,False
0.2914573,0.02120603,1.0626209,0.17987104,False
0.29396984,0.02120603,1.0639815,0.1818546,False
0.2964824,0.02120603,1.065326,0.18384178,False
0.29899496,0.02120603,1.0666546,0.18583222,False
0.30150753,0.02120603,1.0679675,0.18782613,False
0.3040201,0.02120603,1.0692651,0.18982309,False
0.30653265,0.02120603,1.0705475,0.19182314,False
0.30904523,0.02120603,1.0718153,0.19382675,False
0.3115578,0.02120603,1.0730683,0.19583324,False
0.31407034,0.02120603,1.0743068,0.19784316,False
0.31658292,0.02120603,1.0755315,0.19985616,False
